word,freq,year
trillion,4,2001
trillion,2,2009
trillion,6,2010
trillion,1,2011
trillion,4,2012
trillion,3,2013
trillion,1,2014
trigger,1,2015
tries,1,2015
tried,1,2004
tried,1,2007
tribute,1,2001
tribute,1,2002
tribes,1,2016
tribal,2,2008
trial,1,2003
trial,1,2004
trial,1,2005
trial,1,2012
trends,1,2014
trends,2,2016
trend,2,2013
trend,1,2015
tremendous,1,2003
tremendous,1,2009
treaty,1,2010
treaty,1,2011
treats,1,2005
treatments,1,2003
treatments,1,2005
treatments,1,2008
treatments,1,2012
treatments,1,2016
treatment,5,2003
treatment,2,2004
treatment,1,2005
treatment,1,2008
treatment,1,2010
treatment,1,2011
treatment,1,2013
treatment,1,2015
treating,1,2003
treating,1,2008
treating,1,2015
treating,1,2016
treaties,1,2003
treated,1,2001
treated,1,2006
treated,1,2007
treated,1,2008
treated,1,2010
treated,1,2011
treatable,1,2006
treat,1,2003
treat,1,2006
treat,1,2014
treat,1,2015
treasury,1,2014
treasures,1,2001
treasured,1,2003
treasure,1,2016
traveled,1,2001
travel,1,2001
travel,1,2002
travel,1,2008
travel,2,2011
travel,1,2013
travel,4,2016
trapped,1,2008
trapped,1,2011
trapped,1,2014
trapped,1,2016
transportation,1,2002
transportation,1,2014
transportation,1,2016
transparent,1,2010
transparent,1,2013
transparency,1,2007
transparency,1,2008
transparency,1,2015
transpacific,1,2013
transpacific,1,2016
transmitted,2,2004
translator,1,2012
translate,1,2011
translate,1,2014
translate,1,2015
transitions,1,2013
transitioning,1,2008
transitional,1,2004
transitional,1,2005
transitional,1,2007
transition,1,2004
transition,1,2008
transition,1,2011
transition,1,2012
transition,1,2013
transition,1,2014
transition,2,2015
transition,2,2016
transit,1,2005
transit,1,2009
transgender,1,2015
transforms,1,2004
transforming,2,2003
transformed,1,2008
transformed,1,2011
transformation,1,2001
transformation,1,2006
transformation,1,2009
transformation,1,2011
transformation,1,2012
transformation,1,2016
transform,2,2001
transform,1,2003
transform,1,2004
transform,1,2009
transfers,1,2014
transfer,1,2008
transfer,1,2009
transcontinental,1,2011
transatlantic,1,2013
tranquility,1,2010
trajectory,1,2012
trajectory,1,2014
trains,1,2008
trains,1,2010
trains,1,2011
trains,1,2015
training,5,2002
training,3,2003
training,5,2004
training,4,2005
training,1,2008
training,3,2009
training,1,2010
training,3,2012
training,4,2013
training,6,2014
training,2,2015
training,3,2016
trained,3,2002
trained,1,2003
trained,1,2005
trained,1,2008
trained,1,2011
trained,1,2012
trained,2,2015
train,1,2001
train,2,2002
train,1,2004
train,1,2005
train,2,2006
train,2,2007
train,1,2008
train,1,2009
train,2,2011
train,1,2012
train,3,2014
train,2,2015
tragic,1,2007
tragedygod,1,2002
tragedyespecially,1,2002
tragedy,1,2004
tragedy,1,2007
tragedy,1,2009
tragedy,1,2011
tragedies,1,2014
trafficking,2,2006
traffickers,1,2004
traffickers,1,2008
traffic,1,2013
traditions,1,2006
traditions,1,2008
traditional,1,2005
traditional,1,2016
tradition,1,2004
tradition,1,2007
tradition,1,2015
trading,1,2010
trading,1,2012
trade,4,2001
trade,4,2002
trade,2,2004
trade,3,2006
trade,1,2007
trade,7,2008
trade,3,2010
trade,4,2011
trade,4,2012
trade,2,2013
trade,2,2014
trade,5,2015
tractorsgrocery,1,2014
tracks,1,2007
tracks,1,2009
tracking,2,2004
track,1,2002
track,2,2003
track,1,2004
track,1,2005
track,1,2006
track,2,2008
track,1,2009
track,1,2010
track,1,2011
track,1,2012
track,1,2014
track,1,2016
tpp,1,2016
toxin,2,2003
toxic,1,2001
toxic,1,2012
towns,1,2009
towns,1,2010
towns,1,2011
towns,3,2013
towns,1,2015
town,1,2009
town,1,2010
town,1,2011
town,3,2012
town,1,2014
town,1,2015
towers,1,2003
towards,1,2011
towards,1,2012
towards,1,2013
towards,1,2014
towards,1,2015
toward,1,2001
toward,3,2002
toward,2,2003
toward,1,2004
toward,3,2005
toward,5,2006
toward,2,2007
toward,2,2008
toward,1,2009
toward,1,2014
toughness,1,2004
toughest,1,2010
tougher,1,2002
tougher,1,2011
tougher,3,2016
tough,2,2001
tough,1,2003
tough,1,2004
tough,1,2006
tough,2,2008
tough,2,2009
tough,4,2010
tough,2,2011
tough,1,2013
tough,2,2014
tough,1,2016
touching,2,2015
touched,1,2009
touch,1,2014
totalitarian,1,2006
totalitarian,2,2007
totaling,1,2008
totaled,1,2007
total,1,2007
total,1,2010
total,1,2014
torturing,1,2003
torture,1,2003
torture,1,2004
torture,1,2009
torture,1,2010
torture,1,2015
tornado,1,2009
torn,1,2013
topdown,1,2011
top,2,2001
top,1,2004
top,2,2005
top,1,2008
top,1,2010
top,3,2011
top,4,2012
top,2,2013
top,3,2014
top,1,2015
top,1,2016
tools,1,2004
tools,1,2005
tools,1,2006
tools,1,2007
tools,2,2008
tools,1,2014
tools,3,2015
tools,2,2016
tool,2,2004
tool,1,2007
took,1,2004
took,1,2007
took,2,2009
took,13,2010
took,1,2011
took,4,2012
took,3,2014
took,3,2015
took,1,2016
tons,1,2003
tonight,8,2001
tonight,5,2002
tonight,11,2003
tonight,13,2004
tonight,5,2005
tonight,11,2006
tonight,12,2007
tonight,8,2008
tonight,11,2009
tonight,11,2010
tonight,17,2011
tonight,12,2012
tonight,19,2013
tonight,14,2014
tonight,13,2015
tonight,6,2016
tongues,1,2003
tone,2,2001
tone,1,2006
tone,1,2010
tomorrows,1,2011
tomorrows,1,2014
tomorrow,1,2005
tomorrow,2,2008
tomorrow,2,2009
tomorrow,4,2010
tomorrow,1,2011
tomorrow,2,2012
tomorrow,1,2013
tomorrow,3,2014
tommy,1,2007
tom,1,2012
tom,1,2014
tolerance,2,2002
toledo,1,2012
told,1,2003
told,2,2005
told,2,2009
told,2,2010
told,2,2011
told,3,2012
told,2,2013
told,1,2014
told,3,2015
told,4,2016
tokyo,1,2012
toin,1,2001
toil,1,2008
toil,1,2014
together,6,2001
together,5,2002
together,3,2003
together,5,2004
together,4,2005
together,6,2006
together,10,2007
together,9,2008
together,3,2009
together,5,2010
together,6,2011
together,8,2012
together,9,2013
together,12,2014
together,8,2015
together,7,2016
todays,1,2001
todays,2,2005
todays,1,2011
todays,4,2013
todays,3,2014
todays,1,2015
todays,2,2016
today,2,2001
today,2,2002
today,5,2003
today,2,2004
today,3,2005
today,4,2006
today,1,2007
today,7,2008
today,3,2009
today,2,2010
today,4,2011
today,9,2012
today,9,2013
today,13,2014
today,10,2015
today,2,2016
title,1,2013
tires,1,2012
tirelessly,1,2012
tirelessly,1,2013
tireless,1,2004
tired,1,2001
tired,1,2002
tired,1,2008
tired,2,2010
tired,2,2013
tired,1,2014
tired,1,2015
tiny,1,2005
timid,1,2002
timetable,1,2005
times,1,2001
times,1,2002
times,2,2004
times,1,2005
times,1,2006
times,2,2007
times,2,2008
times,8,2009
times,2,2010
times,1,2013
times,5,2015
timely,1,2007
timeless,1,2007
timebombs,1,2002
time,7,2001
time,7,2002
time,5,2003
time,4,2004
time,11,2005
time,5,2006
time,9,2007
time,8,2008
time,14,2009
time,18,2010
time,14,2011
time,16,2012
time,13,2013
time,14,2014
time,21,2015
time,9,2016
tim,1,2005
tim,1,2007
til,1,2016
tightknit,1,2014
tightknit,4,2015
tighter,1,2011
tightening,1,2010
tight,1,2012
ties,1,2003
ties,1,2012
ties,1,2014
tied,1,2012
tie,1,2001
tie,1,2006
tie,1,2013
tide,1,2003
tide,1,2012
tide,1,2015
ticking,1,2002
ticket,1,2005
ticked,1,2013
thus,1,2009
thugs,2,2004
throw,1,2001
throughout,3,2002
throughout,2,2003
throughout,1,2004
throughout,2,2006
throughout,1,2010
throughout,2,2011
throughout,2,2013
throughout,1,2015
throngs,1,2008
throng,1,2013
thriving,1,2011
thriving,2,2013
thriving,1,2016
thrived,1,2015
thrive,1,2009
thrift,1,2005
threshold,1,2006
threequarters,1,2007
threequarters,1,2009
threequarters,1,2016
three,1,2001
three,2,2002
three,1,2003
three,1,2005
three,1,2006
three,4,2007
three,2,2009
three,2,2010
three,3,2011
three,5,2012
three,4,2013
three,4,2014
three,2,2015
three,1,2016
threats,3,2001
threats,1,2002
threats,5,2003
threats,4,2004
threats,1,2006
threats,2,2007
threats,1,2008
threats,2,2009
threats,1,2010
threats,1,2011
threats,2,2013
threats,3,2014
threats,2,2015
threatens,1,2003
threatens,1,2013
threatens,1,2014
threatens,1,2015
threatening,2,2002
threatening,1,2016
threatened,1,2010
threatened,1,2015
threatened,1,2016
threaten,1,2001
threaten,3,2002
threaten,1,2003
threaten,1,2004
threaten,1,2008
threaten,2,2010
threaten,1,2012
threaten,2,2014
threaten,1,2015
threaten,1,2016
threat,1,2002
threat,10,2003
threat,2,2004
threat,2,2005
threat,1,2007
threat,1,2009
threat,1,2010
threat,1,2011
threat,2,2012
threat,4,2013
threat,2,2014
threat,3,2015
threat,2,2016
threads,1,2005
thread,1,2009
thousands,5,2002
thousands,4,2003
thousands,3,2004
thousands,3,2008
thousands,2,2009
thousands,1,2010
thousands,3,2011
thousands,4,2012
thousands,4,2013
thousands,1,2015
thousands,1,2016
thousand,1,2001
thousand,1,2004
thousand,4,2012
thousand,1,2013
thousand,1,2015
thoughts,1,2013
thought,3,2002
thought,1,2004
thought,1,2009
thought,1,2010
thought,1,2011
thought,2,2012
thought,1,2013
thought,1,2015
thought,1,2016
though,1,2001
though,1,2006
though,2,2009
though,3,2010
thorough,1,2002
thompson,1,2007
thomas,1,2001
thomas,1,2007
thomas,1,2016
thirtyseven,1,2011
thirty,2,2009
thirty,1,2011
thirty,1,2012
thirty,2,2014
thirteen,1,2005
thirteen,1,2012
third,1,2001
third,1,2003
third,3,2004
third,1,2005
third,2,2006
third,2,2009
third,1,2010
third,1,2011
third,1,2012
third,1,2013
third,2,2015
third,2,2016
thinking,1,2007
thinking,1,2012
thinking,2,2014
thinking,1,2015
think,1,2001
think,1,2002
think,1,2003
think,2,2008
think,3,2009
think,2,2010
think,5,2011
think,2,2012
think,1,2014
think,2,2015
think,2,2016
things,3,2001
things,1,2002
things,1,2004
things,3,2007
things,2,2010
things,6,2011
things,3,2013
things,3,2014
things,6,2015
things,4,2016
thing,1,2001
thing,1,2002
thing,1,2006
thing,1,2007
thing,1,2008
thing,3,2010
thing,3,2011
thing,2,2012
thing,1,2014
thing,8,2015
thing,3,2016
thick,1,2012
theyve,2,2010
theyve,2,2011
theyve,1,2012
theyve,1,2014
theyve,3,2015
theyve,2,2016
theyre,1,2004
theyre,1,2005
theyre,5,2010
theyre,10,2011
theyre,3,2012
theyre,1,2013
theyre,2,2014
theyre,2,2015
theyre,1,2016
theyll,1,2009
theyll,1,2013
theyd,2,2013
theres,2,2003
theres,1,2004
theres,6,2010
theres,3,2011
theres,4,2012
theres,2,2013
theres,3,2015
theres,4,2016
therefore,1,2005
thereby,1,2001
thereby,1,2005
theft,1,2015
theaters,1,2014
that's,1,2004
that's,6,2009
that's,15,2010
that's,24,2011
that's,24,2012
that's,13,2013
that's,19,2014
that's,29,2015
that's,30,2016
thanks,3,2002
thanks,1,2006
thanks,1,2007
thanks,3,2008
thanks,1,2009
thanks,3,2011
thanks,1,2013
thanks,3,2014
thanks,3,2015
thank,4,2001
thank,4,2002
thank,1,2003
thank,1,2004
thank,5,2005
thank,1,2006
thank,3,2007
thank,2,2008
thank,1,2009
thank,1,2010
thank,2,2011
thank,1,2012
thank,3,2013
thank,5,2015
thank,1,2016
thailand,1,2004
textbook,1,2011
texas,1,2005
texas,1,2011
texas,1,2015
texas,1,2016
tests,1,2004
tests,1,2006
tests,1,2013
testing,1,2001
testing,1,2002
testing,4,2004
testing,1,2006
testified,1,2001
tested,1,2001
tested,1,2005
tested,1,2007
tested,1,2008
tested,2,2010
testament,1,2012
test,5,2001
test,1,2003
test,1,2005
test,1,2006
test,1,2010
test,1,2011
test,1,2012
test,1,2014
tesla,1,2015
terrorizing,1,2007
terrorists,1,2001
terrorists,10,2002
terrorists,7,2003
terrorists,10,2004
terrorists,11,2005
terrorists,6,2006
terrorists,14,2007
terrorists,14,2008
terrorists,2,2009
terrorists,2,2010
terrorists,1,2011
terrorists,3,2013
terrorists,2,2014
terrorists,5,2015
terrorists,4,2016
terrorist,10,2002
terrorist,6,2003
terrorist,4,2004
terrorist,1,2005
terrorist,5,2006
terrorist,3,2007
terrorist,3,2008
terrorist,3,2014
terrorist,2,2015
terrorist,3,2016
terrorism,1,2002
terrorism,2,2003
terrorism,1,2004
terrorism,1,2005
terrorism,3,2006
terrorism,1,2009
terrorism,1,2014
terrorism,1,2015
terror,13,2002
terror,6,2003
terror,5,2004
terror,14,2005
terror,6,2006
terror,4,2007
terror,6,2008
terror,1,2014
terror,1,2015
territory,1,2005
territory,1,2006
territory,1,2016
territories,2,2005
territories,1,2006
territories,1,2008
terrified,1,2004
terrible,1,2001
terrible,3,2003
terrible,2,2005
terrible,1,2009
terminates,1,2008
term,1,2002
term,1,2005
term,1,2009
term,1,2012
tenth,1,2014
tens,2,2002
tens,1,2003
tens,1,2008
tens,1,2010
tens,1,2011
tens,2,2013
tens,2,2016
tennessee,1,2014
tennessee,1,2015
tends,1,2016
tend,1,2015
ten,1,2009
ten,3,2010
ten,1,2012
ten,1,2013
ten,2,2014
ten,2,2016
tempting,1,2004
tempting,1,2010
tempting,1,2015
temptations,1,2006
temptation,1,2008
temporaryworker,1,2004
temporary,1,2002
temporary,2,2004
temporary,1,2005
temporary,4,2006
temporary,2,2007
temporary,1,2012
temple,1,2013
temperatures,1,2010
temperature,1,2012
tells,1,2005
tells,1,2009
tells,1,2011
tells,2,2012
telling,1,2001
telling,2,2010
telling,1,2011
telling,1,2015
telling,1,2016
tell,2,2001
tell,3,2003
tell,1,2004
tell,2,2005
tell,4,2009
tell,1,2010
tell,2,2011
tell,3,2014
tell,1,2015
tell,1,2016
television,1,2004
telephone,1,2006
tehran,1,2005
tehran,1,2007
tehran,2,2008
teenagers,1,2004
teenager,1,2007
teenager,1,2014
teenage,1,2006
teen,1,2001
teen,1,2013
teen,1,2015
teddy,1,2009
ted,1,2002
technology,1,2001
technology,3,2002
technology,2,2003
technology,1,2004
technology,2,2005
technology,4,2006
technology,4,2007
technology,5,2008
technology,4,2009
technology,8,2011
technology,3,2012
technology,3,2013
technology,2,2014
technology,2,2015
technology,2,2016
technologies,1,2001
technologies,2,2003
technologies,1,2004
technologies,2,2006
technologies,1,2007
technologies,2,2008
technologies,1,2009
technologies,1,2010
technologies,1,2011
technologies,2,2012
technologies,1,2014
technologies,1,2015
technological,1,2007
technical,1,2005
technical,1,2013
tech,2,2011
tech,1,2014
tears,1,2011
tear,1,2010
tear,1,2012
teamwork,1,2012
teams,1,2008
teams,1,2011
teamed,1,2016
team,1,2004
team,1,2007
team,1,2008
team,2,2012
team,2,2014
teaching,5,2001
teaching,1,2009
teaching,1,2010
teaching,1,2011
teaching,2,2012
teaches,1,2004
teachers,2,2001
teachers,1,2002
teachers,1,2006
teachers,1,2008
teachers,1,2009
teachers,1,2010
teachers,4,2011
teachers,5,2012
teachers,1,2013
teachers,3,2014
teachers,1,2016
teacher,2,2001
teacher,3,2002
teacher,2,2009
teacher,1,2010
teacher,2,2011
teacher,3,2012
teacher,1,2014
teacher,1,2016
teach,1,2001
teach,2,2004
teach,2,2006
teach,2,2011
teach,2,2012
tea,1,2016
taxpayersubsidies,1,2010
taxpayers,1,2001
taxpayers,1,2003
taxpayers,1,2004
taxpayers,1,2008
taxpayers,1,2009
taxpayers,1,2010
taxpayers,2,2012
taxpayers,2,2013
taxpayers,1,2014
taxpayers,1,2016
taxpayerfunded,1,2015
taxpayer,1,2005
taxpayer,1,2006
taxpayer,3,2009
taxpayer,2,2011
taxpayer,1,2012
taxpayer,1,2013
taxfree,1,2004
taxfree,1,2008
taxfree,1,2009
taxes,7,2001
taxes,3,2003
taxes,9,2004
taxes,4,2005
taxes,1,2006
taxes,3,2007
taxes,6,2008
taxes,1,2009
taxes,8,2010
taxes,2,2011
taxes,8,2012
taxes,1,2013
taxes,1,2014
taxes,3,2015
taxes,2,2016
taxed,1,2001
taxation,1,2003
tax,22,2001
tax,7,2002
tax,7,2003
tax,10,2004
tax,6,2005
tax,8,2006
tax,6,2007
tax,8,2008
tax,10,2009
tax,13,2010
tax,10,2011
tax,23,2012
tax,13,2013
tax,7,2014
tax,3,2015
tax,2,2016
taunts,1,2010
taught,1,2015
taught,1,2016
tatters,1,2015
tasks,1,2004
tasks,1,2015
task,1,2002
task,1,2004
task,1,2005
task,2,2007
task,1,2009
task,2,2010
task,1,2011
task,7,2013
task,1,2016
tariffs,1,2008
targets,1,2006
targets,1,2016
targeting,1,2003
targeting,1,2013
targeted,2,2001
targeted,1,2014
targeted,1,2015
target,1,2005
target,1,2007
target,2,2013
tape,1,2008
tape,1,2011
tape,2,2012
tape,1,2013
tape,1,2014
tape,1,2016
tampa,1,2010
tallest,1,2007
tallest,1,2008
talks,1,2008
talks,1,2011
talks,1,2013
talks,2,2014
talking,1,2006
talking,1,2008
talking,1,2012
talking,1,2013
talked,1,2001
talked,1,2003
talked,1,2012
talked,1,2015
talked,1,2016
talk,1,2001
talk,1,2004
talk,1,2009
talk,5,2010
talk,1,2011
talk,1,2012
talk,1,2014
talk,1,2015
talk,4,2016
talibans,1,2012
taliban,2,2004
taliban,2,2007
taliban,2,2008
taliban,2,2011
talents,1,2009
talents,1,2013
talented,1,2002
talented,1,2007
talented,1,2008
talented,1,2011
talented,1,2012
talent,2,2006
talent,1,2012
taleb,2,2005
taking,2,2003
taking,1,2004
taking,3,2005
taking,1,2007
taking,5,2008
taking,1,2009
taking,2,2010
taking,2,2012
taking,1,2013
taking,1,2014
taking,2,2015
taking,2,2016
takes,2,2004
takes,1,2005
takes,2,2009
takes,3,2010
takes,3,2011
takes,1,2013
takes,1,2014
takes,1,2015
taken,1,2003
taken,2,2004
taken,3,2005
taken,3,2006
taken,2,2007
taken,5,2008
taken,2,2010
taken,5,2011
taken,1,2014
taken,2,2015
taken,2,2016
take,4,2001
take,2,2002
take,2,2003
take,5,2004
take,6,2005
take,6,2006
take,13,2007
take,4,2008
take,8,2009
take,16,2010
take,14,2011
take,5,2012
take,7,2013
take,9,2014
take,3,2015
take,5,2016
tactics,1,2006
tactics,1,2007
tactics,1,2012
tackling,1,2016
tackle,1,2006
tackle,2,2010
tackle,1,2011
tack,1,2014
tables,1,2008
tables,1,2015
table,1,2005
table,1,2009
table,1,2012
table,1,2015
systems,1,2009
systems,1,2012
systems,1,2013
systems,1,2014
systems,1,2016
systematically,1,2003
system,2,2001
system,1,2002
system,5,2003
system,6,2004
system,13,2005
system,3,2006
system,2,2007
system,2,2008
system,7,2009
system,8,2010
system,5,2011
system,4,2012
system,2,2013
system,3,2014
system,5,2015
system,8,2016
syrias,1,2014
syrian,2,2005
syrian,1,2007
syrian,2,2013
syrian,1,2014
syria,1,2005
syria,1,2006
syria,1,2007
syria,1,2012
syria,1,2014
syria,2,2015
syria,3,2016
symbol,1,2005
swore,1,2015
switch,2,2006
swipe,1,2013
swings,1,2005
swiftly,1,2009
swifter,1,2010
swift,1,2009
sweeping,1,2011
suu,1,2013
sustaining,1,2011
sustained,1,2002
sustained,1,2010
sustainable,1,2011
sustainable,1,2013
sustainable,1,2016
sustain,1,2002
sustain,2,2005
sustain,1,2008
sustain,1,2009
sustain,1,2010
sustain,1,2011
sustain,1,2014
suspicion,1,2001
suspicion,1,2016
suspend,1,2008
suspected,1,2003
suspected,1,2006
surviving,1,2004
survived,1,2005
survival,1,2009
surveys,1,2016
surveillance,1,2002
surveillance,1,2003
surveillance,2,2006
surveillance,1,2014
surveillance,1,2015
surrounding,1,2003
surrounding,1,2011
surrender,1,2006
surrender,1,2014
surprise,1,2016
surpluses,2,2001
surpluses,1,2010
surplus,5,2001
surplus,1,2008
surplus,1,2009
surplus,1,2010
surpass,1,2011
surges,1,2008
surgery,2,2014
surgeries,1,2014
surge,5,2008
surge,1,2012
surely,1,2004
surely,1,2007
surely,2,2009
surely,1,2010
surely,1,2014
surely,6,2015
sure,3,2001
sure,1,2002
sure,4,2003
sure,1,2004
sure,8,2005
sure,2,2006
sure,2,2007
sure,1,2009
sure,2,2010
sure,6,2011
sure,4,2012
sure,8,2013
sure,5,2014
sure,13,2015
sure,5,2016
supreme,2,2006
supreme,1,2010
supposed,1,2003
supposed,1,2004
supposed,1,2012
supports,1,2001
supports,1,2002
supports,2,2003
supports,1,2006
supports,1,2010
supports,1,2011
supports,1,2013
supports,1,2016
supporting,3,2001
supporting,2,2003
supporting,1,2005
supporting,4,2008
supporting,1,2011
supporting,1,2013
supporting,2,2014
supporting,3,2015
supporting,1,2016
supporters,2,2004
supporters,1,2007
supported,1,2002
supported,1,2010
supported,1,2012
supported,1,2013
support,6,2001
support,2,2002
support,2,2003
support,5,2004
support,7,2005
support,10,2006
support,5,2007
support,7,2008
support,4,2009
support,8,2010
support,6,2011
support,7,2012
support,6,2013
support,13,2014
support,3,2015
support,3,2016
supply,1,2001
supply,1,2004
supply,6,2007
supply,1,2009
supply,1,2012
supplies,2,2003
supplies,1,2004
supplies,1,2005
supplies,1,2012
supplant,1,2009
superstorm,1,2013
superrich,1,2015
superpower,1,2011
superpower,1,2016
supercomputing,1,2006
supercomputers,1,2011
superb,2,2006
super,1,2011
sunnis,1,2008
sunni,4,2007
sunni,1,2008
sunlight,1,2011
sunlight,1,2015
sunday,1,2005
sunday,1,2010
sums,1,2003
sums,1,2015
summon,1,2009
summon,1,2014
summit,2,2008
summit,1,2009
summit,1,2010
summit,1,2014
summer,1,2001
summer,1,2011
summer,2,2012
summer,1,2014
summed,1,2002
summed,1,2011
suitable,1,2003
suit,1,2008
